Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,12693,2023-03-13,-0.01606901,-0.0086884,-0.011831562,21,100
Market-Adjusted Model,12697,2023-03-13,-0.079207906,-0.066974093,-0.074970457,21,100
Market-Adjusted Model,12699,2023-03-13,-0.203389866,-0.178861168,-0.199152418,21,100
Market-Adjusted Model,12717,2023-03-13,-0.089610072,-0.088248035,-0.085372624,21,100
Market-Adjusted Model,12741,2023-03-13,-0.03641816,-0.033369661,-0.032180712,21,100
Market-Adjusted Model,12745,2023-03-13,1.7774227E-9,0.0433221267,0.0042374499,21,100
Market-Adjusted Model,12747,2023-03-13,-0.034995967,-0.029688787,-0.030758519,21,100
Market-Adjusted Model,12748,2023-03-13,-0.043218062,-0.040116992,-0.038980613,21,100
Market-Adjusted Model,12751,2023-03-13,-0.017699094,-0.00059305,-0.013461646,21,100
Market-Adjusted Model,12753,2023-03-13,-0.018796092,-0.015097594,-0.014558644,21,100
Market-Adjusted Model,12754,2023-03-13,-0.049587581,-0.045218119,-0.045350133,21,100
Market-Adjusted Model,12756,2023-03-13,-0.151832443,-0.156404708,-0.147594995,21,100
Market-Adjusted Model,12759,2023-03-13,-0.163742741,-0.139610989,-0.159505293,21,100
Market-Adjusted Model,12781,2023-03-13,-0.022585788,-0.017488576,-0.01834834,21,100
Market-Adjusted Model,12783,2023-03-13,-0.068078709,-0.063109554,-0.063841261,21,100
Market-Adjusted Model,12786,2023-03-13,0.0338345811,0.0501677323,0.0380720292,21,100
Market-Adjusted Model,12788,2023-03-13,-0.087301564,-0.060732821,-0.083064116,21,100
Market-Adjusted Model,12789,2023-03-13,-0.107103221,-0.027381257,-0.102865773,21,64
Market-Adjusted Model,12796,2023-03-13,-0.115686576,-0.112190645,-0.111449128,21,100
Market-Adjusted Model,12826,2023-03-13,0.0325383708,0.0373830503,0.0367758189,21,100
Market-Adjusted Model,12828,2023-03-13,-0.094855256,-0.08703853,-0.090617808,21,100
Market-Adjusted Model,12839,2023-03-13,-0.08970892,-0.085258637,-0.085471471,21,100
Market-Adjusted Model,12840,2023-03-13,0.1997100259,0.2601160303,0.203947474,21,100
Market-Adjusted Model,12841,2023-03-13,0.0013799783,0.005245072,0.0056174264,21,100
Market-Adjusted Model,12842,2023-03-13,-0.014141463,-0.010030475,-0.009904015,21,100
Market-Adjusted Model,12844,2023-03-13,-0.006452844,-0.00202626,-0.002215395,21,100
Market-Adjusted Model,12847,2023-03-13,-0.000739343,0.0039771282,0.0034981049,21,100
Market-Adjusted Model,12852,2023-03-13,-0.020895625,-0.010692658,-0.016658177,21,100
Market-Adjusted Model,12867,2023-03-13,-0.074807548,-0.073441106,-0.0705701,21,100
Market-Adjusted Model,12868,2023-03-13,-0.05508972,-0.051317038,-0.050852272,21,100
Market-Adjusted Model,12870,2023-03-13,-0.007057649,-0.003911813,-0.002820201,21,100
Market-Adjusted Model,12871,2023-03-13,-0.086330934,-0.068183026,-0.082093486,21,100
Market-Adjusted Model,12872,2023-03-13,0.0319404891,0.039821261,0.0361779372,21,100
Market-Adjusted Model,12874,2023-03-13,-0.006583191,-0.003485968,-0.002345743,21,100
Market-Adjusted Model,12875,2023-03-13,-0.042441334,-0.038490293,-0.038203886,21,100
Market-Adjusted Model,12876,2023-03-13,-0.070078578,-0.067435462,-0.06584113,21,100
Market-Adjusted Model,12877,2023-03-13,0.0348432566,0.0581944762,0.0390807047,21,100
Market-Adjusted Model,12880,2023-03-13,-0.303760055,-0.342468397,-0.299522607,21,100
Market-Adjusted Model,12885,2023-03-13,-0.070103939,-0.065723001,-0.065866491,21,100
Market-Adjusted Model,12886,2023-03-13,-0.216666645,-0.230443247,-0.212429197,21,100
Market-Adjusted Model,12890,2023-03-13,-0.201923069,-0.167888227,-0.197685621,21,100
Market-Adjusted Model,12895,2023-03-13,-0.082100597,-0.080117839,-0.077863149,21,100
Market-Adjusted Model,12899,2023-03-13,-0.004572393,-0.001538318,-0.000334945,21,100
Market-Adjusted Model,12902,2023-03-13,-0.01037108,-0.007369765,-0.006133632,21,100
Market-Adjusted Model,12904,2023-03-13,0.0231174743,0.0261315344,0.0273549224,21,100
Market-Adjusted Model,12905,2023-03-13,-0.048298528,-0.039252252,-0.04406108,21,100
Market-Adjusted Model,12912,2023-03-13,0.4564676841,0.3959093993,0.4607051322,21,100
Market-Adjusted Model,12913,2023-03-13,-0.015783279,-0.005743836,-0.011545831,21,100
Market-Adjusted Model,12919,2023-03-13,-0.012036215,-0.008890005,-0.007798767,21,100
Market-Adjusted Model,12920,2023-03-13,-0.09389081,-0.090769207,-0.089653362,21,100
Market-Adjusted Model,12923,2023-03-13,0.010821137,0.0169492601,0.0150585851,21,100
Market-Adjusted Model,12927,2023-03-13,0.0345679398,0.0425160629,0.0388053879,21,100
Market-Adjusted Model,12928,2023-03-13,-0.456118662,-0.576070039,-0.451881214,21,100
Market-Adjusted Model,12948,2023-03-13,-0.026711011,-0.02318766,-0.022473563,21,100
Market-Adjusted Model,12949,2023-03-13,-0.007049641,-0.003406562,-0.002812193,21,100
Market-Adjusted Model,12953,2023-03-13,-0.137629247,-0.140078334,-0.133391799,21,100
Market-Adjusted Model,12961,2023-03-13,-0.099999996,-0.103158848,-0.100852058,2,99
Market-Adjusted Model,12974,2023-03-13,-0.065506501,-0.062147044,-0.061269053,21,100
Market-Adjusted Model,12975,2023-03-13,-0.02700641,-0.022896644,-0.022768962,21,100
Market-Adjusted Model,12978,2023-03-13,-0.035034201,-0.030471303,-0.030796753,21,100
Market-Adjusted Model,12979,2023-03-13,0.0217021373,0.0246203028,0.0259395854,21,100
Market-Adjusted Model,12980,2023-03-13,0.0275540324,0.0306569237,0.0317914805,21,100
Market-Adjusted Model,12981,2023-03-13,-0.078099566,-0.075233677,-0.073862118,21,100
Market-Adjusted Model,12982,2023-03-13,0.1191222158,0.1318770207,0.1233596639,21,100
Market-Adjusted Model,12991,2023-03-13,0.0314527765,0.0351144685,0.0356902245,21,100
Market-Adjusted Model,12994,2023-03-13,0.1514413906,0.1492092571,0.1556788387,21,100
Market-Adjusted Model,12996,2023-03-13,0.0205599153,0.0234032513,0.0247973634,21,100
Market-Adjusted Model,12997,2023-03-13,-0.058502042,-0.055096227,-0.054264594,21,100
Market-Adjusted Model,12998,2023-03-13,-0.032799985,-0.027338639,-0.028562537,21,100
Market-Adjusted Model,12999,2023-03-13,-0.04048676,-0.036658431,-0.036249312,21,100
Market-Adjusted Model,13000,2023-03-13,0.0548482308,0.0578493019,0.0590856789,21,100
Market-Adjusted Model,13001,2023-03-13,-0.022038612,-0.016566129,-0.017801164,21,100
Market-Adjusted Model,13002,2023-03-13,-0.057332918,-0.055239533,-0.05309547,21,100
Market-Adjusted Model,13006,2023-03-13,-0.078366468,-0.069711043,-0.07412902,21,100
Market-Adjusted Model,13007,2023-03-13,-0.085408896,-0.078093724,-0.081171448,21,100
Market-Adjusted Model,13016,2023-03-13,-0.060570471,-0.056888011,-0.056333023,21,100
Market-Adjusted Model,13019,2023-03-13,0.0853040666,0.1319870825,0.0895415147,21,100
Market-Adjusted Model,13023,2023-03-13,0.0188904073,0.0219865403,0.0231278554,21,100
Market-Adjusted Model,13024,2023-03-13,0.0156984324,0.0188629933,0.0199358805,21,100
Market-Adjusted Model,13025,2023-03-13,0.0238320817,0.0268942571,0.0280695298,21,100
Market-Adjusted Model,13026,2023-03-13,0.0271186767,0.0302650529,0.0313561248,21,100
Market-Adjusted Model,13027,2023-03-13,0.0014906723,0.0051095173,0.0057281204,21,100
Market-Adjusted Model,13029,2023-03-13,-0.014374725,-0.002287728,-0.010137277,21,100
Market-Adjusted Model,13030,2023-03-13,-0.064338212,0.0117138469,-0.060100764,21,100
Market-Adjusted Model,13031,2023-03-13,0.2280792712,0.2948774391,0.2323167193,21,100
Market-Adjusted Model,13032,2023-03-13,-0.370805384,-0.362650457,-0.366567936,21,100
Market-Adjusted Model,13033,2023-03-13,-0.041633944,-0.038426386,-0.037396496,21,100
Market-Adjusted Model,13034,2023-03-13,-0.071032187,-0.065552859,-0.066794739,21,100
Market-Adjusted Model,13035,2023-03-13,-0.029199196,-0.02425125,-0.024961748,21,100
Market-Adjusted Model,13046,2023-03-13,-0.01972602,-0.01473276,-0.015488572,21,100
Market-Adjusted Model,13076,2023-03-13,0.003763313,0.0081346461,0.0080007611,21,100
Market-Adjusted Model,13079,2023-03-13,-0.112650684,-0.108365587,-0.108413236,21,100
Market-Adjusted Model,13085,2023-03-13,-0.154994923,-0.161394913,-0.150757475,21,100
Market-Adjusted Model,13089,2023-03-13,-0.201674367,-0.209332896,-0.197436919,21,100
Market-Adjusted Model,13092,2023-03-13,-0.260969997,-0.281224935,-0.256732549,21,100
Market-Adjusted Model,13102,2023-03-13,0.0382377435,0.0426538745,0.0424751916,21,100
Market-Adjusted Model,13103,2023-03-13,-0.059509338,-0.053854678,-0.05527189,21,100
Market-Adjusted Model,13105,2023-03-13,-0.115763253,-0.112174488,-0.111525805,21,100
Market-Adjusted Model,13108,2023-03-13,-0.491596612,-0.639058462,-0.487359164,21,100
Market-Adjusted Model,13111,2023-03-13,-0.00911587,0.0147295106,-0.004878422,21,100
Market-Adjusted Model,13114,2023-03-13,0.08293701,0.0858066047,0.0871744581,21,100
Market-Adjusted Model,13116,2023-03-13,-0.008492825,0.003496334,-0.004255377,21,100
Market-Adjusted Model,13122,2023-03-13,-0.063796321,-0.056411113,-0.059558873,21,100
Market-Adjusted Model,13124,2023-03-13,-0.167963539,-0.167804471,-0.163726091,21,100
Market-Adjusted Model,13126,2023-03-13,0.0170791035,0.0216048402,0.0213165516,21,100
Market-Adjusted Model,13129,2023-03-13,-0.133344135,-0.130122301,-0.129106687,21,100
Market-Adjusted Model,13130,2023-03-13,-0.001043322,0.0026438347,0.0031941261,21,100
Market-Adjusted Model,13131,2023-03-13,-0.020385158,-0.016852161,-0.01614771,21,100
Market-Adjusted Model,13132,2023-03-13,0.0564207499,0.0605983223,0.060658198,21,100
Market-Adjusted Model,13137,2023-03-13,0.0173315944,0.0202260339,0.0215690425,21,100
Market-Adjusted Model,13138,2023-03-13,-0.006577937,-0.003433211,-0.002340489,21,100
Market-Adjusted Model,13142,2023-03-13,-0.133041235,-0.1350081,-0.128803787,21,100
Market-Adjusted Model,13159,2023-03-13,0.1413787449,0.1536324487,0.145616193,21,100
Market-Adjusted Model,13168,2023-03-13,-0.14173226,-0.145361299,-0.137494812,21,100
Market-Adjusted Model,13176,2023-03-13,-0.048131789,-0.045349344,-0.043894341,21,100
Market-Adjusted Model,13180,2023-03-13,0.0264550662,0.031610315,0.0306925143,21,100
Market-Adjusted Model,13181,2023-03-13,0.0955451393,0.1001506799,0.0997825874,21,100
Market-Adjusted Model,13182,2023-03-13,0.0027276525,0.0068296884,0.0069651006,21,100
Market-Adjusted Model,13188,2023-03-13,-0.020497217,-0.015928958,-0.016259769,21,100
Market-Adjusted Model,13189,2023-03-13,0.006500664,0.0097296008,0.0107381121,21,100
Market-Adjusted Model,13190,2023-03-13,0.0144359267,0.0178269888,0.0186733748,21,100
Market-Adjusted Model,13193,2023-03-13,-0.027948586,-0.024372974,-0.023711138,21,100
Market-Adjusted Model,13196,2023-03-13,-0.024911009,-0.017100879,-0.020673561,21,100
Market-Adjusted Model,13198,2023-03-13,-0.144357958,-0.146207127,-0.14012051,21,100
Market-Adjusted Model,13202,2023-03-13,-0.074074076,-0.044755257,-0.069836628,21,100
Market-Adjusted Model,13206,2023-03-13,0.0510010753,0.0542785207,0.0552385234,21,100
Market-Adjusted Model,13210,2023-03-13,-0.068718745,-0.063699875,-0.064481297,21,100
Market-Adjusted Model,13211,2023-03-13,-0.044210702,-0.038567983,-0.039973254,21,100
Market-Adjusted Model,13214,2023-03-13,-0.032289462,-0.0265424,-0.028052014,21,100
Market-Adjusted Model,13217,2023-03-13,0.0076291917,0.0127835187,0.0118666398,21,100
Market-Adjusted Model,13219,2023-03-13,-0.006374611,-0.002401964,-0.002137163,21,100
Market-Adjusted Model,13220,2023-03-13,-0.030028159,-0.026621956,-0.025790711,21,100
Market-Adjusted Model,13221,2023-03-13,-0.009102505,-0.005220712,-0.004865057,21,100
Market-Adjusted Model,13228,2023-03-13,-0.021605051,-0.018238948,-0.017367603,21,100
Market-Adjusted Model,13229,2023-03-13,-0.022348212,-0.018739644,-0.018110764,21,100
Market-Adjusted Model,13230,2023-03-13,0.1670190199,0.1657252189,0.171256468,21,100
Market-Adjusted Model,13233,2023-03-13,0.1657196917,0.1624913013,0.1699571398,21,100
Market-Adjusted Model,13234,2023-03-13,-0.053187007,-0.04828208,-0.048949559,21,100
Market-Adjusted Model,13235,2023-03-13,-0.055348861,-0.051926422,-0.051111413,21,100
Market-Adjusted Model,13236,2023-03-13,-0.032265739,-0.025721444,-0.028028291,21,100
Market-Adjusted Model,13240,2023-03-13,0.0273995777,0.0304205794,0.0316370258,21,100
Market-Adjusted Model,13241,2023-03-13,0.0199894583,0.0229992046,0.0242269064,21,100
Market-Adjusted Model,13242,2023-03-13,0.0038908881,0.0072977632,0.0081283362,21,100
Market-Adjusted Model,13244,2023-03-13,-0.14968207,-0.145321966,-0.145444622,21,100
Market-Adjusted Model,13245,2023-03-13,-0.016008555,-0.012532113,-0.011771107,21,100
Market-Adjusted Model,13246,2023-03-13,-0.014593764,-0.010497307,-0.010356316,21,100
Market-Adjusted Model,13249,2023-03-13,0.0112143618,0.0196213359,0.0154518098,21,100
Market-Adjusted Model,13252,2023-03-13,-0.004123727,-0.000092707,0.0001137214,21,100
Market-Adjusted Model,13253,2023-03-13,-0.044788293,-0.030392224,-0.040550845,21,100
Market-Adjusted Model,13254,2023-03-13,-0.026705471,-0.023560586,-0.022468023,21,100
Market-Adjusted Model,13260,2023-03-13,-0.148571473,-0.146559772,-0.144334025,21,100
Market-Adjusted Model,13265,2023-03-13,-0.192462988,-0.187823367,-0.18822554,21,100
Market-Adjusted Model,13268,2023-03-13,0.0111749377,0.0151862571,0.0154123858,21,100
Market-Adjusted Model,13273,2023-03-13,0.0211074809,0.0241763217,0.025344929,21,100
Market-Adjusted Model,13278,2023-03-13,-0.274548317,-0.302132145,-0.270310869,21,100
Market-Adjusted Model,13279,2023-03-13,-0.38364777,-0.453782363,-0.379410322,21,100
Market-Adjusted Model,13284,2023-03-13,-0.081289203,-0.078072154,-0.077051755,21,100
Market-Adjusted Model,13286,2023-03-13,-0.037393178,-0.031731425,-0.03315573,21,100
Market-Adjusted Model,13293,2023-03-13,0.0151893041,0.0194911161,0.0194267522,21,100
Market-Adjusted Model,13296,2023-03-13,-0.027590115,-0.024480373,-0.023352666,21,100
Market-Adjusted Model,13300,2023-03-13,0.0133043643,0.0163981498,0.0175418123,21,100
Market-Adjusted Model,13301,2023-03-13,-0.11388234,-0.09978924,-0.109644892,21,100
Market-Adjusted Model,13302,2023-03-13,-0.19741815,-0.207865063,-0.193180702,21,100
Market-Adjusted Model,13303,2023-03-13,-0.127133963,-0.126746552,-0.122896515,21,100
Market-Adjusted Model,13305,2023-03-13,-0.113626414,-0.113055605,-0.109388965,21,100
Market-Adjusted Model,13308,2023-03-13,-0.00802326,-0.004966376,-0.003785812,21,100
Market-Adjusted Model,13310,2023-03-13,-0.008658936,-0.005166927,-0.004421488,21,100
Market-Adjusted Model,13315,2023-03-13,0.0989660425,0.1040157975,0.1032034906,21,100
Market-Adjusted Model,13318,2023-03-13,0.0033178641,0.0080793809,0.0075553122,21,100
Market-Adjusted Model,13321,2023-03-13,-0.28619534,-0.305305108,-0.281957892,21,100
Market-Adjusted Model,13322,2023-03-13,-0.004980724,-0.001957228,-0.000743276,21,100
Market-Adjusted Model,13323,2023-03-13,-0.015731834,0.0009582506,-0.011494386,21,100
Market-Adjusted Model,13324,2023-03-13,0.1403508809,0.1689418841,0.144588329,21,100
Market-Adjusted Model,13325,2023-03-13,0.0626918158,0.0652626432,0.0669292639,21,100
Market-Adjusted Model,13326,2023-03-13,0.0468167516,0.0525193297,0.0510541997,21,100
Market-Adjusted Model,13328,2023-03-13,0.1949806767,0.1994944227,0.1992181248,21,100
Market-Adjusted Model,13332,2023-03-13,-0.219427558,-0.235425971,-0.21519011,21,100
Market-Adjusted Model,13337,2023-03-13,-0.197654922,-0.20380991,-0.193417474,21,100
Market-Adjusted Model,13341,2023-03-13,-0.033073505,-0.029488737,-0.028836057,21,100
Market-Adjusted Model,13343,2023-03-13,-0.141414131,-0.137713653,-0.137176683,21,100
Market-Adjusted Model,13344,2023-03-13,0.0094029917,0.0140626153,0.0136404398,21,100
Market-Adjusted Model,13345,2023-03-13,0.0008909157,0.0041851076,0.0051283638,21,100
Market-Adjusted Model,13348,2023-03-13,-0.000676881,0.0024647168,0.0035605676,21,100
Market-Adjusted Model,13350,2023-03-13,-0.070938669,-0.065606998,-0.066701221,21,100
Market-Adjusted Model,13351,2023-03-13,-0.060830135,-0.05826536,-0.056592686,21,100
Market-Adjusted Model,13353,2023-03-13,-0.048599939,-0.044220151,-0.044362491,21,100
Market-Adjusted Model,13356,2023-03-13,-0.056568595,-0.04958185,-0.052331147,21,100
Market-Adjusted Model,13357,2023-03-13,-0.047721639,-0.04379505,-0.043484191,21,100
Market-Adjusted Model,13360,2023-03-13,-0.015019956,-0.011253236,-0.010782508,21,100
Market-Adjusted Model,13361,2023-03-13,-0.012394865,-0.009348107,-0.008157417,21,100
Market-Adjusted Model,13364,2023-03-13,0.0021149927,0.0054659259,0.0063524408,21,100
Market-Adjusted Model,13366,2023-03-13,-0.024516545,-0.020300706,-0.020279096,21,100
Market-Adjusted Model,13369,2023-03-13,-0.006218772,0.0032933201,-0.001981324,21,100
Market-Adjusted Model,13375,2023-03-13,0.0123762871,0.0183909766,0.0166137351,21,100
Market-Adjusted Model,13376,2023-03-13,-0.040462456,-0.030928471,-0.036225007,21,100
Market-Adjusted Model,13379,2023-03-13,-0.108341518,-0.105955158,-0.10410407,21,100
Market-Adjusted Model,13380,2023-03-13,-0.201021042,-0.21257768,-0.196783594,21,100
Market-Adjusted Model,13386,2023-03-13,-0.005123392,-0.002059484,-0.000885944,21,100
Market-Adjusted Model,13387,2023-03-13,-0.032306069,-0.029274491,-0.028068621,21,100
Market-Adjusted Model,13393,2023-03-13,-0.070172673,-0.067427508,-0.065935225,21,100
Market-Adjusted Model,13399,2023-03-13,-0.174825178,-0.184302698,-0.170587729,21,100
Market-Adjusted Model,13401,2023-03-13,-0.096056701,-0.08982767,-0.091819252,21,100
Market-Adjusted Model,13403,2023-03-13,0.113158671,0.1250984677,0.1173961191,21,100
Market-Adjusted Model,13405,2023-03-13,-0.121037481,-0.118125954,-0.116800033,21,100
Market-Adjusted Model,13407,2023-03-13,0.1904454374,0.1850493643,0.1946828855,21,100
Market-Adjusted Model,13410,2023-03-13,-0.04210522,-0.033445026,-0.037867772,21,100
Market-Adjusted Model,13411,2023-03-13,-0.109756061,-0.091584845,-0.105518613,21,100
Market-Adjusted Model,13412,2023-03-13,-0.141984691,-0.130862276,-0.137747243,21,100
Market-Adjusted Model,13428,2023-03-13,-0.056122464,-0.053462737,-0.051885016,21,100
Market-Adjusted Model,13429,2023-03-13,-0.032881598,-0.027901487,-0.02864415,21,100
Market-Adjusted Model,13431,2023-03-13,-0.078464118,-0.075036545,-0.07422667,21,100
Market-Adjusted Model,13436,2023-03-13,-0.036835967,-0.033377794,-0.032598519,21,100
Market-Adjusted Model,13437,2023-03-13,-0.052016658,-0.048528627,-0.04777921,21,100
Market-Adjusted Model,13439,2023-03-13,-0.029823922,-0.022779704,-0.025586474,21,100
Market-Adjusted Model,13441,2023-03-13,-0.007198234,-0.003221787,-0.002960786,21,100
Market-Adjusted Model,13446,2023-03-13,-0.006115823,-0.002979225,-0.001878375,21,100
Market-Adjusted Model,13447,2023-03-13,0.0134401706,0.0204426641,0.0176776187,21,100
Market-Adjusted Model,13452,2023-03-13,-0.066582461,-0.054860701,-0.062345013,21,100
Market-Adjusted Model,13453,2023-03-13,-0.210110606,-0.20025423,-0.205873157,21,100
Market-Adjusted Model,13455,2023-03-13,-0.570403157,-0.702962088,-0.566165709,21,100
Market-Adjusted Model,13501,2023-03-13,-0.132649612,-0.134906193,-0.128412164,21,100
Market-Adjusted Model,13503,2023-03-13,-0.094426332,-0.092285859,-0.090188883,21,100
Market-Adjusted Model,13505,2023-03-13,-0.038780984,-0.035248093,-0.034543536,21,100
Market-Adjusted Model,13508,2023-03-13,0.0109090824,0.0175932901,0.0151465305,21,100
Market-Adjusted Model,13510,2023-03-13,-0.13794331,-0.142592253,-0.133705862,21,100
Market-Adjusted Model,13511,2023-03-13,0.0316133176,0.0360203426,0.0358507657,21,100
Market-Adjusted Model,13512,2023-03-13,-0.055312881,-0.050674839,-0.051075432,21,100
Market-Adjusted Model,13519,2023-03-13,-0.08304965,-0.080612447,-0.078812202,21,100
Market-Adjusted Model,13520,2023-03-13,-0.025755931,-0.019690991,-0.021518483,21,100
Market-Adjusted Model,13527,2023-03-13,-0.037960014,-0.033983471,-0.033722566,21,100
Market-Adjusted Model,13528,2023-03-13,-0.160356314,-0.164025465,-0.156118866,21,100
